"genus","gender"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Female"
"Desulfotomaculum","Male"
"Desulfotomaculum","Female"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Female"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Female"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Desulfotomaculum","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Peptostreptococcus","Male"
"Proteocatella","Female"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Female"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Proteocatella","Male"
"Ruminococcus","Male"
"Ruminococcus","Female"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Female"
"Ruminococcus","Male"
"Ruminococcus","Female"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Ruminococcus","Male"
"Gottschalkia","Female"
"Gottschalkia","Female"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Gottschalkia","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Female"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Female"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Moorella","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Female"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Female"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Thermoanaerobacterium","Male"
"Faecalibaculum","Female"
"Faecalibaculum","Male"
"Faecalibaculum","Female"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Faecalibaculum","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Female"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Selenomonas","Male"
"Anaeromusa","Female"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Anaeromusa","Male"
"Veillonella","Female"
"Veillonella","Male"
"Veillonella","Female"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Female"
"Veillonella","Male"
"Veillonella","Female"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Female"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Female"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Veillonella","Male"
"Finegoldia","Male"
"Finegoldia","Female"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Female"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Finegoldia","Male"
"Murdochiella","Female"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Female"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Female"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Murdochiella","Male"
"Peptoniphilus","Female"
"Peptoniphilus","Male"
"Peptoniphilus","Female"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Female"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Peptoniphilus","Male"
"Planctomyces","Female"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Female"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Planctomyces","Male"
"Burkholderia","Female"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Female"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Burkholderia","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Comamonas","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Female"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Herbaspirillum","Male"
"Ferrovum","Male"
"Ferrovum","Male"
"Ferrovum","Male"
"Ferrovum","Male"
"Desulfatiglans","Female"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Female"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfatiglans","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfobacterium","Male"
"Desulfoluna","Female"
"Desulfoluna","Female"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Female"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfoluna","Male"
"Desulfonatronovibrio","Female"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfonatronovibrio","Male"
"Desulfovibrio","Female"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Female"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Female"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Female"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
"Desulfovibrio","Male"
